secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
386,85,86,1.5813,24.516,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
387,87,87,1.5883,24.6312,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
388,87,87,1.5953,24.7824,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
389,85,88,1.6022,24.8616,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
390,84,88,1.609,24.8976,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
391,84,89,1.6158,24.8688,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
392,84,89,1.6226,24.732,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
393,85,90,1.6292,24.4584,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
394,85,90,1.6335,22.5288,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
395,85,91,1.6348,18.5976,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
513,0,69,1.6401,0.2016,0,0,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
514,80,70,1.6462,0.3456,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
515,80,71,1.6524,0.5256,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
516,81,73,1.6588,0.7128,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
517,83,75,1.6654,0.9036,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
518,82,76,1.6721,0.9036,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
519,82,78,1.6786,0.9036,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
520,82,78,1.6852,0.9036,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
521,82,79,1.6918,23.724,0,88,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
522,81,80,1.6984,23.6952,0,87,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
523,82,80,1.7049,23.6448,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
524,82,79,1.7114,23.6016,0,88,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
525,81,79,1.718,23.5728,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
526,80,77,1.7244,23.5008,0,85,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
527,80,77,1.7309,23.4432,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
528,82,77,1.7375,23.4504,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
529,83,78,1.7441,23.544,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
530,84,79,1.7509,23.6808,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
531,83,79,1.7576,23.8536,0,86,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
532,84,80,1.7643,24.0048,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
533,84,80,1.771,24.1344,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
534,84,82,1.7777,24.1848,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
535,84,82,1.7844,24.1776,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
536,86,84,1.7913,24.2784,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
537,85,84,1.7982,24.4224,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
538,84,85,1.805,24.4872,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
539,84,85,1.8118,24.5016,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
540,85,86,1.8185,24.5448,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
541,85,86,1.8253,24.5232,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
542,85,88,1.8321,24.4656,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
543,85,88,1.839,24.48,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
544,83,89,1.8458,24.5016,0,88,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
545,85,89,1.8526,24.5016,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
546,84,89,1.8593,24.4728,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
547,84,90,1.8661,24.444,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
548,83,90,1.8728,24.3648,0,86,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
549,83,90,1.8796,24.3432,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
550,85,91,1.8863,24.3072,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
551,86,91,1.8932,24.3648,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
552,85,92,1.9,24.444,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
553,84,93,1.9069,24.516,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
554,85,94,1.9137,24.5664,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
555,86,95,1.9206,24.6672,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
556,85,96,1.9275,24.696,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
557,85,96,1.9343,24.6888,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
558,85,97,1.9413,24.7536,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
559,86,97,1.9482,24.8112,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
560,85,98,1.9551,24.8328,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
561,86,98,1.962,24.84,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
562,86,98,1.969,24.9192,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
563,86,98,1.9759,24.9336,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
564,87,98,1.9828,24.9624,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
565,87,98,1.9898,24.9984,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
566,87,98,1.9968,25.0632,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
567,86,102,2.0038,25.0776,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
568,86,101,2.0107,25.0632,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
569,85,101,2.0176,25.0344,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
570,85,101,2.0244,24.9408,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
571,85,101,2.0312,24.7968,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
572,86,101,2.0381,24.7104,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
573,86,101,2.045,24.7176,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
574,87,100,2.052,24.7752,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
575,87,100,2.059,24.8904,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
576,86,99,2.066,25.0344,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
577,86,99,2.073,25.092,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
578,86,98,2.0799,25.092,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
579,86,98,2.0868,25.0416,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
580,86,98,2.0937,24.9984,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
581,87,99,2.1006,24.9408,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
582,87,99,2.1076,24.9336,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
583,87,99,2.1146,24.9624,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
584,87,99,2.1215,25.0128,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
585,88,99,2.1286,25.092,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
586,87,99,2.1356,25.1568,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
587,87,99,2.1426,25.2,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
588,87,99,2.1496,25.2144,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
589,87,98,2.1566,25.2432,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
590,86,98,2.1636,25.2144,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
591,87,98,2.1706,25.2,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
592,87,98,2.1776,25.2072,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
593,87,98,2.1846,25.2216,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
594,87,98,2.1916,25.2072,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
595,87,98,2.1986,25.2144,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
596,87,98,2.2056,25.2216,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
597,89,98,2.2126,25.2288,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
598,87,98,2.2197,25.2936,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
599,87,99,2.2268,25.3368,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
600,87,99,2.2338,25.344,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
601,88,100,2.2408,25.3584,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
602,87,101,2.2478,25.3512,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
603,87,101,2.2548,25.2792,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
604,86,101,2.2619,25.2576,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
605,89,100,2.269,25.3368,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
606,90,100,2.2762,25.452,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
607,89,100,2.2833,25.56,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
608,90,100,2.2905,25.6824,0,101,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
609,88,99,2.2977,25.776,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
610,88,99,2.3048,25.74,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
611,87,100,2.3118,25.6464,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
612,87,100,2.3188,25.524,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
613,87,100,2.3258,25.416,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
614,88,100,2.3328,25.308,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
615,89,100,2.3399,25.2792,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
616,87,99,2.3469,25.308,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
617,87,99,2.3539,25.308,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
618,87,99,2.3609,25.2504,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
619,86,98,2.3678,25.1928,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
620,87,98,2.3748,25.1496,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
621,87,98,2.3818,25.1136,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
622,89,99,2.3889,25.164,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
623,89,99,2.396,25.2936,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
624,88,99,2.4031,25.4376,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
625,88,99,2.4102,25.5024,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
626,87,100,2.4172,25.4808,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
627,88,100,2.4243,25.4664,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
628,88,100,2.4313,25.4304,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
629,87,99,2.4384,25.3656,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
630,87,99,2.4454,25.3296,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
631,87,99,2.4524,25.344,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
632,87,98,2.4594,25.3224,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
633,87,99,2.4665,25.2792,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
634,87,99,2.4735,25.2792,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
635,88,99,2.4806,25.3152,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
636,89,98,2.4877,25.38,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
637,88,99,2.4948,25.4448,0,91,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
638,88,99,2.5018,25.488,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
639,88,99,2.5089,25.5096,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
640,88,99,2.516,25.5168,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
641,88,98,2.5231,25.4808,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
642,87,98,2.5301,25.452,0,89,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
643,87,98,2.5372,25.4304,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
644,88,98,2.5442,25.3944,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
645,88,98,2.5513,25.4016,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
646,89,99,2.5584,25.4376,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
647,90,98,2.5656,25.5168,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
648,90,98,2.5727,25.6032,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
649,89,98,2.5799,25.704,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
650,89,99,2.587,25.74,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
651,89,99,2.5942,25.7616,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
652,89,99,2.6013,25.7328,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
653,89,99,2.6085,25.7328,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
654,89,98,2.6156,25.7112,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
655,90,98,2.6228,25.7472,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
656,90,99,2.63,25.8048,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
657,91,99,2.6373,25.9128,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
658,90,99,2.6446,25.992,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
659,90,99,2.6518,26.1,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
660,90,99,2.6591,26.1576,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
661,90,99,2.6664,26.1792,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
662,90,99,2.6736,26.1504,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
663,90,99,2.6808,26.1,0,105,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
664,90,99,2.688,26.0568,0,97,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
665,89,98,2.6952,26.0136,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
666,89,99,2.7024,25.956,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
667,90,99,2.7096,25.92,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
668,89,99,2.7168,25.8912,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
669,89,99,2.7239,25.848,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
670,88,98,2.7311,25.7976,0,94,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
671,90,98,2.7382,25.776,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
672,88,98,2.7454,25.7544,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
673,88,97,2.7525,25.7328,0,98,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
674,89,98,2.7596,25.704,0,99,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
675,89,98,2.7668,25.7328,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
676,89,99,2.774,25.7472,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
677,89,99,2.7811,25.7256,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
678,88,99,2.7882,25.704,0,94,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
679,89,99,2.7953,25.704,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
680,88,99,2.8025,25.6896,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
681,88,98,2.8095,25.6104,0,90,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
682,87,98,2.8166,25.5168,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
683,88,98,2.8236,25.452,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
684,89,98,2.8306,25.416,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
685,89,98,2.8378,25.3944,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
686,89,98,2.8449,25.4736,0,95,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
687,89,98,2.8521,25.6032,0,94,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
688,88,99,2.8593,25.6968,0,96,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
689,90,99,2.8664,25.7688,0,97,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
690,90,99,2.8737,25.848,0,97,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
691,90,100,2.8809,25.8912,0,94,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
692,90,100,2.8881,25.8984,0,96,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
693,88,100,2.8952,25.8984,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
694,90,101,2.9024,25.8912,0,98,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
695,90,101,2.9096,25.8624,0,92,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
696,90,101,2.9168,25.8408,0,96,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
697,89,101,2.924,25.8264,0,93,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
698,89,101,2.9311,25.8408,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
699,89,101,2.9383,25.8336,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
700,90,101,2.9455,25.8336,0,96,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
701,89,101,2.9526,25.8192,0,92,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
702,87,100,2.9597,25.74,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
703,89,100,2.9668,25.668,0,94,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
704,89,100,2.9739,25.668,0,94,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
705,87,100,2.981,25.5816,0,90,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
706,88,99,2.9881,25.5096,0,92,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
707,88,99,2.9951,25.488,0,92,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
708,88,99,3.0022,25.5024,0,91,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
709,88,98,3.0093,25.4592,0,92,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
710,88,99,3.0164,25.4664,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
711,88,98,3.0234,25.4664,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
712,87,98,3.0305,25.4736,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
713,88,98,3.0375,25.4376,0,97,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
714,89,98,3.0446,25.4304,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
715,88,98,3.0517,25.4376,0,92,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
716,87,98,3.0587,25.4088,0,89,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
717,88,97,3.0658,25.4088,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
718,88,97,3.0728,25.4376,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
719,88,97,3.0799,25.4448,0,91,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
720,88,97,3.087,25.452,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
721,89,97,3.0942,25.524,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
722,88,98,3.1013,25.5816,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
723,88,97,3.1084,25.5816,0,97,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
724,88,97,3.1155,25.6104,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
725,88,98,3.1226,25.6032,0,94,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
726,89,96,3.1297,25.596,0,97,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
727,88,96,3.1368,25.5816,0,92,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
728,88,96,3.1439,25.5744,0,93,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
729,88,96,3.151,25.5312,0,97,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
730,88,96,3.1581,25.5312,0,96,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
731,89,97,3.1652,25.5456,0,95,0,0.00000000,0.00000000,0,0,27,0,-255,0,0,0,0,0,0,0,0
